origin,dest,count,time
1322,1158,1700,2020/1/2
1322,1099,2300,2020/1/2
1322,1198,3600,2020/1/2
1322,1049,1100,2020/1/2
1322,1173,3100,2020/1/2
1198,1322,1400,2020/1/2
1049,1322,50,2020/1/2
1173,1322,300,2020/1/2
1322,1101,7800,2020/1/2
1101,1322,1100,2020/1/2
1322,1122,1300,2020/1/2
1322,1166,3000,2020/1/2
1122,1322,100,2020/1/2
1166,1322,300,2020/1/2
1069,1322,10600,2020/1/2
1296,1322,500,2020/1/2
1189,1322,14000,2020/1/2
1073,1322,800,2020/1/2
1283,1322,7300,2020/1/2
1322,1069,9600,2020/1/2
1322,1296,3900,2020/1/2
1322,1189,4000,2020/1/2
1322,1073,2200,2020/1/2
1322,1283,4200,2020/1/2
1322,1121,1200,2020/1/2
1322,1054,1700,2020/1/2
1121,1322,50,2020/1/2
1054,1322,400,2020/1/2
1212,1322,26300,2020/1/2
1160,1322,34500,2020/1/2
1322,1212,8500,2020/1/2
1322,1160,5500,2020/1/2
1322,1209,300,2020/1/2
1209,1322,50,2020/1/2
1322,1285,3400,2020/1/2
1322,1141,1700,2020/1/2
1285,1322,100,2020/1/2
1141,1322,500,2020/1/2
1346,1322,10,2020/1/2
1333,1322,10,2020/1/2
1322,1333,200,2020/1/2
1274,1322,10,2020/1/2
1350,1322,10,2020/1/2
1322,1274,700,2020/1/2
1322,1247,3100,2020/1/2
1247,1322,600,2020/1/2
1289,1322,200,2020/1/2
1109,1322,5000,2020/1/2
1114,1322,2100,2020/1/2
1322,1289,1900,2020/1/2
1322,1109,3800,2020/1/2
1322,1114,7800,2020/1/2
1322,1276,1900,2020/1/2
1276,1322,2000,2020/1/2
1322,1322,170900,2020/1/2
1322,1328,100,2020/1/2
1328,1322,10,2020/1/2
1325,1322,10,2020/1/2
1080,1322,500,2020/1/2
1238,1322,32600,2020/1/2
1201,1322,10800,2020/1/2
1322,1325,300,2020/1/2
1322,1080,1600,2020/1/2
1322,1238,9500,2020/1/2
1322,1201,5100,2020/1/2
1322,1007,2400,2020/1/2
1322,1207,2300,2020/1/2
1007,1322,300,2020/1/2
1207,1322,500,2020/1/2
1312,1322,50,2020/1/2
1205,1322,300,2020/1/2
1307,1322,20400,2020/1/2
1335,1322,50,2020/1/2
1322,1312,1200,2020/1/2
1322,1205,1000,2020/1/2
1322,1307,5300,2020/1/2
1322,1335,300,2020/1/2
1322,1009,6400,2020/1/2
1322,1096,7000,2020/1/2
1009,1322,1100,2020/1/2
1096,1322,9000,2020/1/2
1228,1322,100,2020/1/2
1103,1322,5000,2020/1/2
1262,1322,6400,2020/1/2
1322,1228,1000,2020/1/2
1322,1103,4500,2020/1/2
1322,1262,2700,2020/1/2
1153,1322,50,2020/1/2
1352,1322,50,2020/1/2
1206,1322,1700,2020/1/2
1322,1206,1800,2020/1/2
1322,1342,1200,2020/1/2
1322,1338,100,2020/1/2
1342,1322,50,2020/1/2
1338,1322,10,2020/1/2
1138,1322,50,2020/1/2
1111,1322,1300,2020/1/2
1322,1138,10,2020/1/2
1322,1111,6800,2020/1/2
1269,1322,100,2020/1/2
1098,1322,400,2020/1/2
1036,1322,3600,2020/1/2
1086,1322,8900,2020/1/2
1231,1322,52000,2020/1/2
1322,1098,3500,2020/1/2
1322,1036,6400,2020/1/2
1322,1086,6800,2020/1/2
1322,1231,9700,2020/1/2
1322,1137,3800,2020/1/2
1322,1081,17200,2020/1/2
1322,1224,10,2020/1/2
1137,1322,1800,2020/1/2
1081,1322,21600,2020/1/2
1224,1322,1800,2020/1/2
1017,1322,6700,2020/1/2
1287,1322,50,2020/1/2
1037,1322,8600,2020/1/2
1094,1322,3400,2020/1/2
1087,1322,2900,2020/1/2
1136,1322,1300,2020/1/2
1322,1017,6700,2020/1/2
1322,1287,100,2020/1/2
1322,1037,5500,2020/1/2
1322,1094,7200,2020/1/2
1322,1087,4700,2020/1/2
1322,1136,4500,2020/1/2
1061,1322,100,2020/1/2
1161,1322,200,2020/1/2
1309,1322,4500,2020/1/2
1322,1061,2400,2020/1/2
1322,1161,2100,2020/1/2
1322,1309,3300,2020/1/2
1322,1092,5000,2020/1/2
1092,1322,8100,2020/1/2
1019,1322,11100,2020/1/2
1030,1322,900,2020/1/2
1322,1019,10400,2020/1/2
1322,1030,2000,2020/1/2
1322,1221,10500,2020/1/2
1322,1311,2400,2020/1/2
1322,1210,10,2020/1/2
1221,1322,4000,2020/1/2
1311,1322,500,2020/1/2
1210,1322,1100,2020/1/2
1126,1322,50,2020/1/2
1071,1322,100,2020/1/2
1156,1322,300,2020/1/2
1003,1322,2400,2020/1/2
1229,1322,2900,2020/1/2
1308,1322,2200,2020/1/2
1322,1126,10,2020/1/2
1322,1071,1300,2020/1/2
1322,1156,2700,2020/1/2
1322,1003,2200,2020/1/2
1322,1229,8900,2020/1/2
1322,1308,3600,2020/1/2
1322,1131,6500,2020/1/2
1131,1322,4300,2020/1/2
1322,1272,7500,2020/1/2
1322,1332,100,2020/1/2
1322,1321,1900,2020/1/2
1272,1322,2500,2020/1/2
1332,1322,10,2020/1/2
1321,1322,600,2020/1/2
1145,1322,64200,2020/1/2
1322,1145,9400,2020/1/2
1102,1322,200,2020/1/2
1170,1322,1100,2020/1/2
1197,1322,3300,2020/1/2
1351,1322,10,2020/1/2
1322,1102,3900,2020/1/2
1322,1170,3100,2020/1/2
1322,1197,2700,2020/1/2
1322,1351,10,2020/1/2
1322,1034,5000,2020/1/2
1322,1344,100,2020/1/2
1034,1322,8200,2020/1/2
1344,1322,10,2020/1/2
1211,1322,100,2020/1/2
1297,1322,4700,2020/1/2
1322,1211,1400,2020/1/2
1322,1297,2800,2020/1/2
1353,1322,10,2020/1/2
1016,1322,19900,2020/1/2
1322,1353,10,2020/1/2
1322,1016,16700,2020/1/2
1322,1235,1000,2020/1/2
1235,1322,100,2020/1/2
1082,1322,100,2020/1/2
1020,1322,100,2020/1/2
1033,1322,100,2020/1/2
1322,1082,1300,2020/1/2
1322,1020,3100,2020/1/2
1322,1033,600,2020/1/2
1322,1279,11600,2020/1/2
1279,1322,17500,2020/1/2
1280,1322,100,2020/1/2
1236,1322,236300,2020/1/2
1327,1322,50,2020/1/2
1234,1322,2400,2020/1/2
1117,1322,344400,2020/1/2
1322,1280,1700,2020/1/2
1322,1236,43300,2020/1/2
1322,1327,300,2020/1/2
1322,1234,7400,2020/1/2
1322,1117,11800,2020/1/2
1026,1322,300,2020/1/2
1004,1322,50,2020/1/2
1322,1026,2900,2020/1/2
1322,1004,800,2020/1/2
1322,1047,500,2020/1/2
1322,1336,100,2020/1/2
1047,1322,10,2020/1/2
1336,1322,10,2020/1/2
1052,1322,2800,2020/1/2
1314,1322,100,2020/1/2
1322,1052,3300,2020/1/2
1322,1314,1800,2020/1/2
1264,1322,200,2020/1/2
1174,1322,100,2020/1/2
1027,1322,30100,2020/1/2
1056,1322,2500,2020/1/2
1301,1322,5100,2020/1/2
1065,1322,3100,2020/1/2
1252,1322,200,2020/1/2
1322,1264,1300,2020/1/2
1322,1174,10,2020/1/2
1322,1027,29800,2020/1/2
1322,1056,4700,2020/1/2
1322,1301,4400,2020/1/2
1322,1065,4100,2020/1/2
1322,1252,2100,2020/1/2
1322,1042,5300,2020/1/2
1042,1322,500,2020/1/2
1291,1322,100,2020/1/2
1063,1322,152700,2020/1/2
1322,1063,28500,2020/1/2
1322,1240,1900,2020/1/2
1240,1322,100,2020/1/2
1076,1322,4300,2020/1/2
1040,1322,1200,2020/1/2
1194,1322,17300,2020/1/2
1322,1076,6200,2020/1/2
1322,1040,3200,2020/1/2
1322,1194,3900,2020/1/2
1322,1255,1800,2020/1/2
1322,1186,10,2020/1/2
1322,1043,1200,2020/1/2
1255,1322,1200,2020/1/2
1186,1322,1100,2020/1/2
1043,1322,100,2020/1/2
1164,1322,7700,2020/1/2
1093,1322,200,2020/1/2
1322,1164,11500,2020/1/2
1322,1093,2800,2020/1/2
1322,1242,1900,2020/1/2
1322,1226,2200,2020/1/2
1322,1199,400,2020/1/2
1242,1322,100,2020/1/2
1226,1322,100,2020/1/2
1199,1322,50,2020/1/2
1045,1322,600,2020/1/2
1322,1045,200,2020/1/2
1277,1322,1700,2020/1/2
1237,1322,100,2020/1/2
1142,1322,41900,2020/1/2
1091,1322,9500,2020/1/2
1322,1277,9400,2020/1/2
1322,1237,1200,2020/1/2
1322,1142,17800,2020/1/2
1322,1091,7600,2020/1/2
1322,1232,1300,2020/1/2
1322,1031,2600,2020/1/2
1232,1322,50,2020/1/2
1031,1322,100,2020/1/2
1340,1322,10,2020/1/2
1193,1322,30700,2020/1/2
1322,1193,20600,2020/1/2
1322,1078,2900,2020/1/2
1078,1322,300,2020/1/2
1002,1322,900,2020/1/2
1304,1322,11700,2020/1/2
1239,1322,900,2020/1/2
1322,1002,3500,2020/1/2
1322,1304,5600,2020/1/2
1322,1239,4900,2020/1/2
1292,1322,4800,2020/1/2
1077,1322,7000,2020/1/2
1322,1292,5100,2020/1/2
1322,1077,6100,2020/1/2
1005,1322,6200,2020/1/2
1322,1005,3500,2020/1/2
1322,1185,700,2020/1/2
1322,1196,900,2020/1/2
1322,1268,1100,2020/1/2
1185,1322,100,2020/1/2
1196,1322,100,2020/1/2
1268,1322,1000,2020/1/2
1181,1322,200,2020/1/2
1230,1322,600,2020/1/2
1148,1322,1200,2020/1/2
1322,1181,1500,2020/1/2
1322,1230,2600,2020/1/2
1322,1148,2600,2020/1/2
1250,1322,50,2020/1/2
1322,1250,300,2020/1/2
1200,1322,144800,2020/1/2
1129,1322,400,2020/1/2
1322,1200,43400,2020/1/2
1322,1129,500,2020/1/2
1179,1322,400,2020/1/2
1204,1322,100,2020/1/2
1154,1322,2000,2020/1/2
1322,1179,1200,2020/1/2
1322,1204,2000,2020/1/2
1322,1154,7500,2020/1/2
1322,1025,1800,2020/1/2
1322,1345,400,2020/1/2
1025,1322,600,2020/1/2
1345,1322,10,2020/1/2
1281,1322,300,2020/1/2
1313,1322,10,2020/1/2
1112,1322,50,2020/1/2
1108,1322,4400,2020/1/2
1044,1322,3200,2020/1/2
1254,1322,12300,2020/1/2
1124,1322,54500,2020/1/2
1322,1281,2700,2020/1/2
1322,1313,400,2020/1/2
1322,1112,10,2020/1/2
1322,1108,5200,2020/1/2
1322,1044,5100,2020/1/2
1322,1254,6800,2020/1/2
1322,1124,17600,2020/1/2
1322,1195,5200,2020/1/2
1322,1323,50,2020/1/2
1322,1075,3200,2020/1/2
1195,1322,2300,2020/1/2
1323,1322,10,2020/1/2
1075,1322,1200,2020/1/2
1219,1322,400,2020/1/2
1104,1322,9500,2020/1/2
1322,1219,2400,2020/1/2
1322,1104,13100,2020/1/2
1294,1322,300,2020/1/2
1008,1322,1100,2020/1/2
1068,1322,3000,2020/1/2
1253,1322,100,2020/1/2
1322,1008,1800,2020/1/2
1322,1068,3700,2020/1/2
1322,1253,2600,2020/1/2
1322,1046,5300,2020/1/2
1046,1322,400,2020/1/2
1028,1322,1200,2020/1/2
1038,1322,6300,2020/1/2
1322,1028,5400,2020/1/2
1322,1038,9500,2020/1/2
1343,1322,10,2020/1/2
1123,1322,1600,2020/1/2
1322,1123,3300,2020/1/2
1322,1095,22900,2020/1/2
1322,1203,12500,2020/1/2
1095,1322,33300,2020/1/2
1203,1322,7600,2020/1/2
1039,1322,700,2020/1/2
1059,1322,100,2020/1/2
1322,1039,2700,2020/1/2
1322,1059,2500,2020/1/2
1322,1288,5900,2020/1/2
1322,1263,10,2020/1/2
1322,1337,50,2020/1/2
1288,1322,1900,2020/1/2
1263,1322,700,2020/1/2
1337,1322,10,2020/1/2
1218,1322,300,2020/1/2
1214,1322,300,2020/1/2
1139,1322,300,2020/1/2
1233,1322,100,2020/1/2
1106,1322,95000,2020/1/2
1322,1218,1600,2020/1/2
1322,1214,3200,2020/1/2
1322,1139,2200,2020/1/2
1322,1233,1500,2020/1/2
1322,1106,26700,2020/1/2
1322,1245,1900,2020/1/2
1322,1182,2100,2020/1/2
1245,1322,100,2020/1/2
1182,1322,1000,2020/1/2
1275,1322,1300,2020/1/2
1134,1322,6400,2020/1/2
1260,1322,800,2020/1/2
1322,1275,10,2020/1/2
1322,1134,5000,2020/1/2
1322,1260,3500,2020/1/2
1322,1050,10200,2020/1/2
1050,1322,7300,2020/1/2
1270,1322,200,2020/1/2
1315,1322,2000,2020/1/2
1322,1270,10,2020/1/2
1322,1315,5100,2020/1/2
1128,1322,1100,2020/1/2
1317,1322,33700,2020/1/2
1318,1322,1900,2020/1/2
1322,1128,1800,2020/1/2
1322,1317,9900,2020/1/2
1322,1318,4400,2020/1/2
1322,1127,20200,2020/1/2
1127,1322,10200,2020/1/2
1090,1322,1000,2020/1/2
1163,1322,2800,2020/1/2
1322,1090,4800,2020/1/2
1322,1163,11500,2020/1/2
1322,1053,1200,2020/1/2
1053,1322,200,2020/1/2
1349,1322,50,2020/1/2
1184,1322,4300,2020/1/2
1322,1349,10,2020/1/2
1322,1184,4400,2020/1/2
1322,1249,700,2020/1/2
1249,1322,400,2020/1/2
1176,1322,38000,2020/1/2
1058,1322,28200,2020/1/2
1085,1322,2500,2020/1/2
1322,1176,17100,2020/1/2
1322,1058,9000,2020/1/2
1322,1085,5600,2020/1/2
1322,1305,3900,2020/1/2
1305,1322,1100,2020/1/2
1162,1322,2300,2020/1/2
1171,1322,200,2020/1/2
1024,1322,400,2020/1/2
1151,1322,2400,2020/1/2
1144,1322,4100,2020/1/2
1116,1322,32900,2020/1/2
1322,1162,4900,2020/1/2
1322,1171,1700,2020/1/2
1322,1024,1500,2020/1/2
1322,1151,6700,2020/1/2
1322,1144,9600,2020/1/2
1322,1116,8600,2020/1/2
1293,1322,400,2020/1/2
1150,1322,34200,2020/1/2
1322,1293,2600,2020/1/2
1322,1150,12500,2020/1/2
1322,1341,500,2020/1/2
1322,1140,3600,2020/1/2
1341,1322,10,2020/1/2
1140,1322,2000,2020/1/2
1032,1322,400,2020/1/2
1041,1322,3600,2020/1/2
1143,1322,21300,2020/1/2
1322,1032,3100,2020/1/2
1322,1041,9600,2020/1/2
1322,1143,9200,2020/1/2
1113,1322,18400,2020/1/2
1223,1322,500,2020/1/2
1322,1113,10000,2020/1/2
1322,1223,2300,2020/1/2
1271,1322,50,2020/1/2
1072,1322,1900,2020/1/2
1013,1322,4200,2020/1/2
1322,1072,6700,2020/1/2
1322,1013,14300,2020/1/2
1322,1048,10,2020/1/2
1110,1322,10,2020/1/2
1074,1322,700,2020/1/2
1322,1110,600,2020/1/2
1322,1074,1600,2020/1/2
1322,1152,1300,2020/1/2
1322,1273,2400,2020/1/2
1152,1322,50,2020/1/2
1273,1322,200,2020/1/2
1348,1322,50,2020/1/2
1100,1322,18000,2020/1/2
1322,1348,10,2020/1/2
1322,1100,5100,2020/1/2
1107,1322,100,2020/1/2
1083,1322,100,2020/1/2
1322,1107,1500,2020/1/2
1322,1083,600,2020/1/2
1061,1322,100,2020/1/3
1039,1322,600,2020/1/3
1237,1322,100,2020/1/3
1119,1322,1000,2020/1/3
1259,1322,50,2020/1/3
1193,1322,27300,2020/1/3
1244,1322,28200,2020/1/3
1322,1061,2200,2020/1/3
1322,1039,2200,2020/1/3
1322,1237,1000,2020/1/3
1322,1119,1800,2020/1/3
1322,1259,100,2020/1/3
1322,1193,17100,2020/1/3
1322,1244,9100,2020/1/3
1008,1322,1000,2020/1/3
1215,1322,14100,2020/1/3
1044,1322,3500,2020/1/3
1322,1008,1600,2020/1/3
1322,1215,17000,2020/1/3
1322,1044,4400,2020/1/3
1322,1127,17000,2020/1/3
1127,1322,10000,2020/1/3
1056,1322,2600,2020/1/3
1322,1056,4100,2020/1/3
1322,1225,1200,2020/1/3
1322,1334,50,2020/1/3
1322,1321,1700,2020/1/3
1225,1322,200,2020/1/3
1334,1322,10,2020/1/3
1321,1322,200,2020/1/3
1100,1322,15800,2020/1/3
1322,1100,4300,2020/1/3
1011,1322,37000,2020/1/3
1218,1322,300,2020/1/3
1206,1322,1500,2020/1/3
1169,1322,6100,2020/1/3
1322,1011,37200,2020/1/3
1322,1218,1500,2020/1/3
1322,1206,1500,2020/1/3
1322,1169,6000,2020/1/3
1322,1235,900,2020/1/3
1235,1322,100,2020/1/3
1280,1322,100,2020/1/3
1346,1322,10,2020/1/3
1072,1322,1800,2020/1/3
1322,1280,1500,2020/1/3
1322,1072,6100,2020/1/3
1322,1047,400,2020/1/3
1322,1187,1100,2020/1/3
1047,1322,10,2020/1/3
1187,1322,50,2020/1/3
1204,1322,100,2020/1/3
1012,1322,1000,2020/1/3
1201,1322,10000,2020/1/3
1223,1322,500,2020/1/3
1322,1204,1900,2020/1/3
1322,1012,2700,2020/1/3
1322,1201,4300,2020/1/3
1322,1223,1900,2020/1/3
1322,1096,6100,2020/1/3
1322,1276,1800,2020/1/3
1096,1322,8600,2020/1/3
1276,1322,2400,2020/1/3
1179,1322,400,2020/1/3
1160,1322,27700,2020/1/3
1322,1179,1100,2020/1/3
1322,1160,4700,2020/1/3
1010,1322,100,2020/1/3
1296,1322,500,2020/1/3
1184,1322,4200,2020/1/3
1322,1010,1500,2020/1/3
1322,1296,3500,2020/1/3
1322,1184,3600,2020/1/3
1326,1322,50,2020/1/3
1057,1322,600,2020/1/3
1322,1326,500,2020/1/3
1322,1057,3200,2020/1/3
1322,1131,5600,2020/1/3
1131,1322,4100,2020/1/3
1155,1322,100,2020/1/3
1322,1155,1200,2020/1/3
1051,1322,800,2020/1/3
1005,1322,5400,2020/1/3
1024,1322,300,2020/1/3
1278,1322,100,2020/1/3
1322,1051,1200,2020/1/3
1322,1005,3000,2020/1/3
1322,1024,1400,2020/1/3
1322,1278,500,2020/1/3
1322,1021,4400,2020/1/3
1322,1031,2400,2020/1/3
1322,1014,2800,2020/1/3
1322,1247,2700,2020/1/3
1021,1322,3900,2020/1/3
1031,1322,100,2020/1/3
1014,1322,300,2020/1/3
1247,1322,700,2020/1/3
1071,1322,100,2020/1/3
1322,1071,1100,2020/1/3
1322,1208,3200,2020/1/3
1208,1322,1300,2020/1/3
1126,1322,50,2020/1/3
1040,1322,1000,2020/1/3
1233,1322,100,2020/1/3
1192,1322,16100,2020/1/3
1045,1322,600,2020/1/3
1216,1322,12400,2020/1/3
1151,1322,2100,2020/1/3
1144,1322,4000,2020/1/3
1322,1126,10,2020/1/3
1322,1040,3000,2020/1/3
1322,1233,1400,2020/1/3
1322,1192,10300,2020/1/3
1322,1045,100,2020/1/3
1322,1216,5800,2020/1/3
1322,1151,5900,2020/1/3
1322,1144,8300,2020/1/3
1322,1095,19400,2020/1/3
1322,1336,100,2020/1/3
1322,1245,1800,2020/1/3
1322,1242,1900,2020/1/3
1095,1322,27700,2020/1/3
1336,1322,10,2020/1/3
1245,1322,100,2020/1/3
1242,1322,100,2020/1/3
1228,1322,100,2020/1/3
1134,1322,6200,2020/1/3
1231,1322,44600,2020/1/3
1322,1228,900,2020/1/3
1322,1134,4800,2020/1/3
1322,1231,8300,2020/1/3
1322,1198,3100,2020/1/3
1322,1240,1700,2020/1/3
1198,1322,1100,2020/1/3
1240,1322,100,2020/1/3
1306,1322,50,2020/1/3
1118,1322,1000,2020/1/3
1266,1322,800,2020/1/3
1252,1322,200,2020/1/3
1293,1322,500,2020/1/3
1220,1322,4400,2020/1/3
1322,1306,900,2020/1/3
1322,1118,3600,2020/1/3
1322,1266,4400,2020/1/3
1322,1252,1900,2020/1/3
1322,1293,2300,2020/1/3
1322,1220,5500,2020/1/3
1322,1042,4800,2020/1/3
1322,1332,100,2020/1/3
1322,1054,1600,2020/1/3
1322,1344,100,2020/1/3
1322,1147,2400,2020/1/3
1042,1322,600,2020/1/3
1332,1322,10,2020/1/3
1054,1322,700,2020/1/3
1344,1322,10,2020/1/3
1147,1322,200,2020/1/3
1091,1322,9200,2020/1/3
1322,1091,6600,2020/1/3
1322,1249,600,2020/1/3
1249,1322,500,2020/1/3
1197,1322,2600,2020/1/3
1136,1322,1200,2020/1/3
1322,1197,2500,2020/1/3
1322,1136,3700,2020/1/3
1322,1053,1100,2020/1/3
1053,1322,200,2020/1/3
1026,1322,300,2020/1/3
1200,1322,123400,2020/1/3
1106,1322,74700,2020/1/3
1114,1322,1900,2020/1/3
1322,1026,2700,2020/1/3
1322,1200,36600,2020/1/3
1322,1106,23300,2020/1/3
1322,1114,6600,2020/1/3
1322,1226,1900,2020/1/3
1226,1322,100,2020/1/3
1322,1284,1600,2020/1/3
1322,1324,50,2020/1/3
1284,1322,200,2020/1/3
1287,1322,50,2020/1/3
1322,1287,100,2020/1/3
1322,1007,2100,2020/1/3
1322,1213,400,2020/1/3
1322,1101,6900,2020/1/3
1007,1322,400,2020/1/3
1213,1322,100,2020/1/3
1101,1322,1500,2020/1/3
1001,1322,10,2020/1/3
1158,1322,400,2020/1/3
1129,1322,300,2020/1/3
1048,1322,10,2020/1/3
1315,1322,2200,2020/1/3
1322,1158,1400,2020/1/3
1322,1129,400,2020/1/3
1322,1048,10,2020/1/3
1322,1315,4400,2020/1/3
1322,1279,9700,2020/1/3
1279,1322,16300,2020/1/3
1177,1322,100,2020/1/3
1089,1322,4300,2020/1/3
1017,1322,4600,2020/1/3
1036,1322,2600,2020/1/3
1261,1322,200,2020/1/3
1073,1322,500,2020/1/3
1322,1177,1900,2020/1/3
1322,1089,3500,2020/1/3
1322,1017,5800,2020/1/3
1322,1036,5600,2020/1/3
1322,1261,2500,2020/1/3
1322,1073,1800,2020/1/3
1322,1141,1500,2020/1/3
1141,1322,500,2020/1/3
1164,1322,8100,2020/1/3
1153,1322,50,2020/1/3
1171,1322,200,2020/1/3
1333,1322,10,2020/1/3
1322,1164,9700,2020/1/3
1322,1171,1700,2020/1/3
1322,1333,200,2020/1/3
1322,1060,3200,2020/1/3
1060,1322,1300,2020/1/3
1167,1322,6900,2020/1/3
1067,1322,10,2020/1/3
1322,1167,2800,2020/1/3
1322,1067,300,2020/1/3
1322,1120,1400,2020/1/3
1322,1173,2900,2020/1/3
1120,1322,50,2020/1/3
1173,1322,300,2020/1/3
1281,1322,300,2020/1/3
1139,1322,200,2020/1/3
1052,1322,2700,2020/1/3
1322,1281,2400,2020/1/3
1322,1139,1900,2020/1/3
1322,1052,2800,2020/1/3
1322,1182,1800,2020/1/3
1322,1273,2200,2020/1/3
1182,1322,900,2020/1/3
1273,1322,200,2020/1/3
1322,1288,5000,2020/1/3
1288,1322,1900,2020/1/3
1211,1322,100,2020/1/3
1079,1322,800,2020/1/3
1243,1322,1000,2020/1/3
1032,1322,300,2020/1/3
1322,1211,1300,2020/1/3
1322,1079,700,2020/1/3
1322,1243,2600,2020/1/3
1322,1032,2800,2020/1/3
1322,1015,2500,2020/1/3
1015,1322,100,2020/1/3
1175,1322,100,2020/1/3
1301,1322,4600,2020/1/3
1111,1322,1300,2020/1/3
1322,1175,1000,2020/1/3
1322,1301,3700,2020/1/3
1322,1111,5900,2020/1/3
1322,1092,4300,2020/1/3
1092,1322,4400,2020/1/3
1352,1322,50,2020/1/3
1313,1322,10,2020/1/3
1322,1313,300,2020/1/3
1176,1322,33100,2020/1/3
1253,1322,100,2020/1/3
1084,1322,21900,2020/1/3
1309,1322,4000,2020/1/3
1145,1322,52800,2020/1/3
1322,1176,14400,2020/1/3
1322,1253,2400,2020/1/3
1322,1084,11900,2020/1/3
1322,1309,2900,2020/1/3
1322,1145,8100,2020/1/3
1340,1322,10,2020/1/3
1330,1322,50,2020/1/3
1142,1322,31900,2020/1/3
1322,1330,400,2020/1/3
1322,1142,15700,2020/1/3
1322,1186,10,2020/1/3
1186,1322,900,2020/1/3
1055,1322,200,2020/1/3
1219,1322,600,2020/1/3
1110,1322,10,2020/1/3
1282,1322,11100,2020/1/3
1322,1055,2200,2020/1/3
1322,1219,2100,2020/1/3
1322,1110,500,2020/1/3
1322,1282,4200,2020/1/3
1068,1322,3000,2020/1/3
1020,1322,50,2020/1/3
1322,1068,3300,2020/1/3
1322,1020,2600,2020/1/3
1168,1322,1500,2020/1/3
1086,1322,8100,2020/1/3
1239,1322,900,2020/1/3
1322,1168,900,2020/1/3
1322,1086,5900,2020/1/3
1322,1239,4100,2020/1/3
1322,1339,50,2020/1/3
1217,1322,9400,2020/1/3
1322,1217,2800,2020/1/3
1322,1224,10,2020/1/3
1224,1322,1600,2020/1/3
1277,1322,1600,2020/1/3
1189,1322,13000,2020/1/3
1260,1322,700,2020/1/3
1335,1322,50,2020/1/3
1297,1322,4300,2020/1/3
1322,1277,8600,2020/1/3
1322,1189,3400,2020/1/3
1322,1260,3100,2020/1/3
1322,1335,300,2020/1/3
1322,1297,2300,2020/1/3
1263,1322,700,2020/1/3
1322,1121,1000,2020/1/3
1121,1322,50,2020/1/3
1270,1322,100,2020/1/3
1162,1322,2400,2020/1/3
1077,1322,6800,2020/1/3
1234,1322,2300,2020/1/3
1322,1270,10,2020/1/3
1322,1162,4500,2020/1/3
1322,1077,5500,2020/1/3
1322,1234,6400,2020/1/3
1322,1323,50,2020/1/3
1323,1322,10,2020/1/3
1205,1322,200,2020/1/3
1214,1322,300,2020/1/3
1023,1322,800,2020/1/3
1322,1205,900,2020/1/3
1322,1214,2700,2020/1/3
1322,1023,2500,2020/1/3
1322,1185,600,2020/1/3
1322,1046,4700,2020/1/3
1322,1130,4900,2020/1/3
1185,1322,100,2020/1/3
1046,1322,300,2020/1/3
1130,1322,600,2020/1/3
1004,1322,50,2020/1/3
1314,1322,50,2020/1/3
1322,1004,800,2020/1/3
1322,1314,1600,2020/1/3
1058,1322,26300,2020/1/3
1087,1322,2600,2020/1/3
1115,1322,30200,2020/1/3
1322,1058,7700,2020/1/3
1322,1087,4100,2020/1/3
1322,1115,20800,2020/1/3
1322,1081,14900,2020/1/3
1081,1322,16600,2020/1/3
1082,1322,200,2020/1/3
1300,1322,200,2020/1/3
1271,1322,50,2020/1/3
1033,1322,200,2020/1/3
1322,1082,1200,2020/1/3
1322,1300,1800,2020/1/3
1322,1033,500,2020/1/3
1322,1152,1200,2020/1/3
1152,1322,100,2020/1/3
1107,1322,100,2020/1/3
1112,1322,50,2020/1/3
1059,1322,100,2020/1/3
1322,1107,1300,2020/1/3
1322,1059,2400,2020/1/3
1294,1322,500,2020/1/3
1132,1322,100,2020/1/3
1269,1322,100,2020/1/3
1322,1132,1900,2020/1/3
1322,1269,10,2020/1/3
1322,1337,50,2020/1/3
1085,1322,2300,2020/1/3
1322,1085,4900,2020/1/3
1322,1328,100,2020/1/3
1303,1322,100,2020/1/3
1317,1322,27900,2020/1/3
1322,1303,2600,2020/1/3
1322,1317,8700,2020/1/3
1322,1295,1800,2020/1/3
1322,1207,1900,2020/1/3
1322,1075,2700,2020/1/3
1295,1322,100,2020/1/3
1207,1322,500,2020/1/3
1075,1322,1200,2020/1/3
1322,1146,300,2020/1/3
1146,1322,10,2020/1/3
1093,1322,200,2020/1/3
1178,1322,600,2020/1/3
1128,1322,1100,2020/1/3
1016,1322,18500,2020/1/3
1124,1322,44400,2020/1/3
1322,1093,2300,2020/1/3
1322,1178,1500,2020/1/3
1322,1128,1600,2020/1/3
1322,1016,14200,2020/1/3
1322,1124,15100,2020/1/3
1322,1255,1700,2020/1/3
1255,1322,1000,2020/1/3
1289,1322,200,2020/1/3
1183,1322,1300,2020/1/3
1267,1322,58900,2020/1/3
1322,1289,1500,2020/1/3
1322,1183,2800,2020/1/3
1322,1267,14100,2020/1/3
1353,1322,10,2020/1/3
1322,1353,10,2020/1/3
1159,1322,200,2020/1/3
1292,1322,4300,2020/1/3
1322,1159,500,2020/1/3
1322,1292,4400,2020/1/3
1322,1137,3300,2020/1/3
1322,1210,10,2020/1/3
1137,1322,1700,2020/1/3
1210,1322,700,2020/1/3
1180,1322,100,2020/1/3
1322,1180,2000,2020/1/3
